file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
needle,0.0,0.6031972789115646,MFA_Ready,-47.56458333333333,-46.22486038208008,0.9177514355831571,12.072820323473085
medal,0.0,0.539750566893424,MFA_Ready,-44.588772243923614,-41.23676986694336,0.9177508692434883,9.534324122353649
lotion,0.0,0.6544444444444445,MFA_Ready,-48.79195838341346,-47.79648284912109,0.9080185689377879,4.983218129899964
token,0.0,0.6182993197278912,MFA_Ready,-56.28475459929435,-55.51185302734375,0.9080180233097115,6.903629364213749
cannon,0.0,0.5775963718820861,MFA_Ready,-43.86121026400862,-43.30317001342773,0.9080180233097115,5.814943690238593
ocean,0.0,0.6549659863945578,MFA_Ready,-50.468801787405305,-49.73775863647461,0.9080180233097115,9.0829887985579
common,0.0,0.5944671201814059,MFA_Ready,-41.281080342955505,-40.428620147705075,0.9080174776816351,9.93291294245785
fortune,0.0,0.6978004535147392,MFA_Ready,-47.63526088169643,-45.70356432596842,0.9080174776816351,12.978184123540942
nation,0.0,0.7222448979591837,MFA_Ready,-43.87296888563368,-42.12809410095215,0.9080174776816351,4.987278498487537
ferry,0.0,0.6194104308390023,MFA_Ready,-37.21776556199597,-35.046706676483154,0.8972536301360216,5.192546861395623
runner,0.0,0.5503854875283447,MFA_Ready,-44.91693448153409,-42.10617923736572,0.8972536301360216,7.557567139098179
zero,0.0,0.5876190476190476,MFA_Ready,-40.91790254237288,-39.61963701248169,0.8972536301360216,7.278508746077883
rocker,0.0,0.6724943310657596,MFA_Ready,-44.31064161613806,-44.44711875915527,0.8972536301360216,5.34365143092781
rubber,0.0,0.5590249433106576,MFA_Ready,-47.08270699637277,-46.53543281555176,0.8972536301360216,14.286574471373257
forehead,0.0,0.7341269841269841,MFA_Ready,-47.65701586579623,-48.197537104288735,0.8909991884499092,8.140784680820332
granny,0.0,0.5873696145124716,MFA_Ready,-40.61403436175848,-43.356729125976564,0.888630482507878,5.608598589364238
zipper,0.0,0.71140589569161,MFA_Ready,-53.31811179577465,-50.755062103271484,0.8872012505847651,3.149866438458819
oatmeal,0.0,0.6539909297052154,MFA_Ready,-56.73230168269231,-55.035037231445315,0.8777909980801576,9.511331358914788
fiddle,0.0,0.5833106575963719,MFA_Ready,-51.045153387661635,-51.44584503173828,0.8711199993828085,11.974420385200187
toaster,0.0,0.6968480725623583,MFA_Ready,-55.793307059151786,-56.090613555908206,0.85876719476574,8.322844294797424
hollow,0.0,0.5871428571428572,MFA_Ready,-39.67311225503178,-37.32318449020386,0.8552305956365491,3.316575075864584
physics,0.0,0.8495464852607709,MFA_Ready,-49.084047564338235,-47.27845446268717,0.8532046022886477,1.853574173407246
drizzle,0.0,0.5554875283446712,MFA_Ready,-48.836377825055806,-48.971282958984375,0.8468739276862166,8.868536625637475
cherry,0.0,0.5193877551020408,MFA_Ready,-50.91232534555289,-49.35694694519043,0.8296533820752808,9.55350612737012
slipper,0.0,0.6886394557823129,MFA_Ready,-51.261651522871375,-50.76169281005859,0.8292307217632622,8.085801203968508
silver,0.0,0.7117233560090703,MFA_Ready,-42.99257606183979,-41.757087326049806,0.8292307217632622,5.055249545742871
whiskey,0.0,0.5637868480725624,MFA_Ready,-47.276580810546875,-45.92902374267578,0.8292305282491894,4.458424372654569
rescue,0.0,0.9305215419501134,MFA_Ready,-48.198499453965056,-46.055388768514,0.8290033027220329,4.5478663065380545
bandage,0.0,0.6474603174603175,MFA_Ready,-43.37486102764423,-45.23877366383871,0.8278598401604169,8.95450256662696
rating,0.0,0.578798185941043,MFA_Ready,-45.22915544181034,-47.34311065673828,0.8278598401604169,10.98300122323138
paper,0.0,0.5885260770975057,MFA_Ready,-42.434028237552965,-44.53739547729492,0.8243936934973801,5.0549521083858835
justice,0.0,0.7727437641723356,MFA_Ready,-49.693533761160715,-51.172173817952476,0.8241717273669547,5.818047658964225
center,0.0,0.7944897959183673,MFA_Ready,-49.79978614517405,-48.70763931274414,0.8193520644121488,13.591135299010151
spider,0.0,0.7919727891156463,MFA_Ready,-49.95307246340981,-50.511956787109376,0.8193520644121488,12.444564784180386
ivy,0.0,0.583015873015873,MFA_Ready,-45.5250454606681,-43.67174275716146,0.8121757885652142,11.696704342005049
fever,0.0,0.662063492063492,MFA_Ready,-46.92291814630682,-45.12350845336914,0.8098462682675718,6.072953402871086
student,0.0,0.8002040816326531,MFA_Ready,-50.91671142578125,-50.184115818568635,0.8082505048955435,10.061724017022502
lecture,0.0,0.792562358276644,MFA_Ready,-49.35430985462816,-47.132928466796876,0.8082426988442983,4.590103885713397
factor,0.0,0.7827437641723356,MFA_Ready,-52.15315442207532,-51.35750885009766,0.8049854308430127,7.0052909581227745
banker,0.0,0.6209977324263039,MFA_Ready,-50.182723506804436,-52.43159637451172,0.8049853751509216,5.416406973803227
cruiser,0.0,0.6863492063492064,MFA_Ready,-51.80741550611413,-49.51706771850586,0.7954755436737495,7.238126952139229
streamer,0.0,0.8861904761904762,MFA_Ready,-47.05947704529494,-46.21039708455404,0.7954755436737495,13.317744399936672
brother,0.0,0.5254421768707483,MFA_Ready,-45.65904610112028,-46.1946403503418,0.7954755042618263,12.153721563169729
curler,0.0,0.6197052154195012,MFA_Ready,-42.20760616179435,-41.18336486816406,0.7925377303616197,5.417228725731942
bullet,0.0,0.43263038548752836,MFA_Ready,-49.431879087936046,-49.33209991455078,0.7925373056068681,17.533565451492095
glory,0.0,0.6518367346938776,MFA_Ready,-42.31832181490385,-44.04843597412109,0.7925372348144094,11.217456501887025
ballot,0.0,0.44090702947845806,MFA_Ready,-48.27481356534091,-50.92709121704102,0.7861088735279564,9.196667509351666
sunshine,0.0,0.7970748299319728,MFA_Ready,-43.41383056640625,-42.71933237711588,0.7828376135839187,5.677253546833814
dresser,0.0,0.6608163265306123,MFA_Ready,-51.28538929332387,-51.373270416259764,0.7828372725197889,9.014433297013863
empty,0.0,0.6122222222222222,MFA_Ready,-54.020836001536885,-54.24232482910156,0.7768084207337831,10.171892008815654
oyster,0.0,0.7535147392290249,MFA_Ready,-54.37675455729167,-53.429436683654785,0.7642682655943908,7.6211188094701185
gravy,0.0,0.6281179138321995,MFA_Ready,-43.534791976686506,-46.18960189819336,0.7603656054158655,8.417697335934267
butcher,0.0,0.5244897959183673,MFA_Ready,-56.10787259615385,-60.314125061035156,0.7574974088770356,13.468605105367153
border,0.0,0.5346031746031746,MFA_Ready,-41.193948997641506,-45.38957977294922,0.7574974088770356,6.89849602579196
anger,0.0,0.5859183673469388,MFA_Ready,-39.857740499205505,-37.70864200592041,0.7502131122672959,9.771502888304234
murder,0.0,0.58437641723356,MFA_Ready,-44.75765675511853,-45.2091064453125,0.7462786859574405,14.446326005888519
dreamer,0.0,0.6629931972789116,MFA_Ready,-42.96005711410985,-45.95972747802735,0.7462786859574405,13.4516382334857
liver,0.0,0.6266213151927438,MFA_Ready,-43.68532211061508,-43.63382625579834,0.7462786859574405,15.392733516310784
dinner,0.0,0.4668934240362812,MFA_Ready,-47.120002908909576,-50.086594581604004,0.7462782994898348,11.620066510236956
error,0.0,0.47011337868480724,MFA_Ready,-39.575532953789896,-38.463924407958984,0.7462782994898348,8.990484162715312
sugar,0.0,0.611360544217687,MFA_Ready,-51.97769515240779,-50.54585552215576,0.7462779130222291,8.15004925894894
import,0.0,0.5806349206349206,MFA_Ready,-53.527756263469826,-50.98227462768555,0.7291508783064209,16.256856982163104
moral,0.0,0.6477097505668934,MFA_Ready,-40.976904296875,-36.600690841674805,0.7277195577402569,14.465280860852232
monkey,0.0,0.5903401360544218,MFA_Ready,-45.485227423199156,-44.56611785888672,0.7267089344210601,6.982435985854853
maker,0.0,0.5947845804988662,MFA_Ready,-48.786997649629235,-44.73008346557617,0.7267088830775814,6.7527549480821385
passion,0.0,0.6758503401360544,MFA_Ready,-47.335854923023895,-46.42310104370117,0.7249357960449982,8.222542153351618
session,0.0,0.8042857142857143,MFA_Ready,-46.00199584960937,-43.51479568481445,0.7116065818793533,7.1726858294333375
fountain,0.0,0.7069841269841269,MFA_Ready,-47.03142193001761,-46.84433237711588,0.7012052640835236,13.136577662130193
dummy,0.0,0.47061224489795916,MFA_Ready,-42.273819294381646,-44.56847095489502,0.689582554146738,5.655043138398387
scissors,0.0,0.7378458049886621,MFA_Ready,-47.5970458984375,-46.04248123168945,0.6892308471149416,1.8340032754710585
order,0.0,0.5321995464852608,MFA_Ready,-46.504675523290096,-48.55193328857422,0.6856623651740307,8.95423580868071
tidy,0.0,0.6712471655328798,MFA_Ready,-50.05600294426306,-51.60679340362549,0.6734809985586088,-0.6276467141103197
honour,0.0,0.49360544217687075,MFA_Ready,-45.786745655293366,-45.330973307291664,0.6512855265882828,15.71642483649967
navy,0.0,0.6253741496598639,MFA_Ready,-45.88783094618056,-44.95195293426514,0.6512853055433565,12.317519398761629
penny,0.0,0.484875283446712,MFA_Ready,-50.034942626953125,-46.604061126708984,0.6512851729164008,4.470279043038467
tender,0.0,0.613514739229025,MFA_Ready,-40.077888863985656,-39.76857986450195,0.6366206604642839,3.2798417885082145
laughter,0.0,0.72718820861678,MFA_Ready,-48.63790935359589,-48.73366088867188,0.6239319257092338,9.638756217752238
sister,0.0,0.702108843537415,MFA_Ready,-46.4966796875,-46.1468147277832,0.6239319257092338,4.626796317292115
piping,0.0,0.6641950113378685,MFA_Ready,-46.99296801017992,-46.52634963989258,0.6203656877568334,3.8002947316561837
hockey,0.0,0.63140589569161,MFA_Ready,-47.982344370039684,-47.33564567565918,0.6153895816267542,7.634150840047287
echo,0.0,0.5217460317460317,MFA_Ready,-52.9254150390625,-50.51940155029297,0.6153892272544205,8.44727012796244
locker,0.0,0.657233560090703,MFA_Ready,-47.815755208333336,-46.42616844177246,0.6153888728820868,7.500929902546883
loafer,0.0,0.6365759637188209,MFA_Ready,-51.66485595703125,-48.98907279968262,0.6025052507828214,9.781723466534284
challenge,0.0,0.7169160997732427,MFA_Ready,-42.65809122721354,-41.942325274149574,0.6025047198393818,12.757933366761307
steamer,0.0,0.7529251700680272,MFA_Ready,-46.049466145833335,-46.04322052001953,0.5904680195922134,5.15985789547026
sender,0.0,0.6890702947845805,MFA_Ready,-40.782750226449274,-40.211669540405275,0.5904680195922134,4.666230346443605
curfew,0.0,0.6334467120181406,MFA_Ready,-54.00477818080357,-52.53362808227539,0.5807464127259728,7.763580615134899
highway,0.0,0.6955555555555556,MFA_Ready,-41.01429617745536,-41.19288969039917,0.5669519922308144,4.66237195518411
record,0.0,0.5987981859410431,MFA_Ready,-51.139583333333334,-52.394476318359374,0.5504924956976754,4.244199094641651
cider,0.0,0.6436961451247165,MFA_Ready,-52.79499435424805,-52.64898490905762,0.5504909498272527,12.100575064089398
leather,0.0,0.5782993197278912,MFA_Ready,-44.48394143992457,-43.437674045562744,0.5443313243239327,5.762128372630624
gender,0.0,0.6189342403628117,MFA_Ready,-44.92296969506048,-44.54919357299805,0.5354403140253396,6.434751942809829
contents,0.0,0.8834920634920634,MFA_Ready,-45.982019597833805,-46.14860010147095,0.5091430453916334,13.356341588280323
mercy,0.0,0.6823809523809524,MFA_Ready,-46.524647432215076,-44.20626163482666,0.47434152217554804,5.441637064796968
doctor,0.0,0.62859410430839,MFA_Ready,-51.79213557167659,-55.56502990722656,0.46566942506634423,11.43225419046621
weather,0.0,0.5131519274376417,MFA_Ready,-41.74232153799019,-40.8496356010437,0.44370538198169435,7.475691984401696
coffee,0.0,0.6096371882086168,MFA_Ready,-44.9141625576332,-44.177536964416504,0.4261485707654912,6.004606407016475
fancy,0.0,0.7570975056689342,MFA_Ready,-45.50187602796053,-43.958848571777345,0.41394057066868745,10.741568407020164
collar,0.0,0.6279818594104308,MFA_Ready,-40.56489877852182,-39.96180963516235,0.3775738522201932,15.36882833529048
topic,0.0,0.562312925170068,MFA_Ready,-52.44579642159598,-51.76146240234375,0.37757314347552584,8.061486416288865
number,0.0,0.6300453514739229,MFA_Ready,-45.44790504092262,-42.87674179077148,0.37588426140939707,7.878843531435287
ticket,0.0,0.6378004535147392,MFA_Ready,-59.85211944580078,-59.962067413330075,0.33587156413782115,8.349823137618205
lemon,0.0,0.5609297052154195,MFA_Ready,-41.54866681780134,-39.47819213867187,0.27651197964895785,8.506948893614286
